"site","plot","year","UTMx","UTMy","sekhabtype","terhabtype","pHjord","pHvand","Cijord","Nijord","CNratio","Fosfortal","NitratN","Nilyngfamilien","Pilyngfamilien","NPilyngfamilien","Nigraminoids","Pigraminoids","NPigraminoids","Nitoervemos","Pitoervemos","NPitoervemos","Niandetmos","Piandetmos","NPiandetmos","morlag","vegetationshoejde","vedplanterover1m5md","vedplanterunder1m5md","dvaergbuske5md","vandflade5md","lyngensbladbille5md","enebær5md","gråris5md","havtorn5md","hoeljer5md","hvasavneknippe5md","klokkelyng5md","vadegræs5md","graesningbin","hoesletbin","indikatorarter","antalarter","antalstjernearter","antaltostjernearter","antalenaarigearter","meanscore","andelstjerne","andeltostjerne","Ndep","nedbør","jordtype","slope","aspect","pEL","pEF","pER","pEN","pGC","pGS","pGR","pAnnualsGrime","pchmax","pslamean","psmmean","pEEL","pEEF","pEER","pEEN","pEES","pLDMC","pLM","pLS","pnaeringsratio","pEnaeringsratio","fEL","fEF","fER","fEN","fGC","fGS","fGR","fAnnualsGrime","fchmax","fslamean","fsmmean","fEEL","fEEF","fEER","fEEN","fEES","fLDMC","fLM","fLS","fnaeringsratio","fEnaeringsratio"
1669,540105,2014,"641310","6139530","6230","{6230}","3.7","mv","mv","mv","mv","1.8","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","10.","44.5632798573975","6.366182836771071","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","3","20","7","0","2","3.05","0.35","0.","11.9215","612.8","1","1.509969","211.661301","7.052631578947368","5.444444444444445","4.461538461538462","3.8947368421052633","3.8461538461538463","4.1923076923076925","3.9615384615384617","0.","0.5287037037037038","27.26436666666668","0.6254017518211786","6.6923076923076925","5.115384615384615","4.5","4.076923076923077","0.38461538461538464","249.1114814814815","17.898028908637805","487.1361111111112","0.8729582577132486","0.905982905982906","7.294117647058823","4.857142857142857","4.538461538461538","3.75","3.473684210526316","5.2105263157894735","3.3157894736842106","0.05","0.7004166666666668","23.341614583333335","0.9563399578032294","7.368421052631579","4.894736842105263","5.2631578947368425","3.6842105263157894","0.3157894736842105","226.03987083333337","94.68365348216486","2572.124561403509","0.826271186440678","0.7"
1669,540109,2014,"641400","6139500","6230","{6230}","4.1","mv","mv","mv","mv","1.4","mv","mv","mv","mv","1.1","0.19","5.789473684210527","mv","mv","mv","mv","mv","mv","0.","28.75","38.19709702062643","2.5464731347084286","0.12732365673542145","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","2","20","8","1","0","3.2","0.4","0.05","11.9215","612.8","1","0.617727","112.195679","6.685185185185185","6.0625","3.5272727272727273","2.6666666666666665","2.8076923076923075","8.","1.1923076923076923","0.","0.3523888888888889","21.03925925925925","0.49667717698501507","6.673076923076923","6.","3.4038461538461537","3.0384615384615383","0.23076923076923078","289.226263888889","17.575760015320842","340.02477777777784","0.7560137457044673","0.8926553672316384","7.055555555555555","6.","3.857142857142857","3.5","4.125","5.625","2.25","0.","5.290166666666669","22.73","184.36348619958574","6.833333333333333","5.944444444444445","4.388888888888889","3.7777777777777777","0.16666666666666666","255.03710526315794","57.068682517488895","799.1678240740739","0.9074074074074074","0.8607594936708861"
1669,540117,2014,"641210","6139580","6230","{6230}","3.7","mv","mv","mv","mv","2.4","mv","mv","mv","mv","1.5","0.14","10.714285714285714","mv","mv","mv","mv","mv","mv","0.","16.25","19.098548510313215","6.366182836771071","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","0","9","1","0","0","2.555555","0.1111111111111111","0.","11.9215","612.8","11","0.3801","147.933441","7.","6.","4.933333333333334","4.111111111111111","4.","4.","4.","0.","0.5921874999999998","24.577447916666653","0.48121164772727254","6.9375","5.0625","5.","4.5","0.875","261.03234375","17.2103168404375","395.63541666666686","0.8333333333333334","0.9","7.333333333333333","6.","5.166666666666667","5.6","5.75","3.875","2.375","0.","6.4177083333333345","26.775972222222233","438.1383249323597","6.875","5.625","5.5","5.25","0.25","259.92645833333336","87.65401490129166","1816.519047619047","1.0838709677419356","0.9545454545454546"
1669,540118,2014,"641510","6139450","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","31.25","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","1","23","9","0","0","2.956521","0.391304347826087","0.","11.9215","612.8","6","0.955827","111.012634","7.","5.176470588235294","4.780487804878049","4.027027027027027","4.163265306122449","3.6122448979591835","4.224489795918367","0.","0.6389937106918238","25.395330188679246","0.4845618729501723","6.959183673469388","5.285714285714286","5.163265306122449","4.3061224489795915","0.7142857142857143","231.91743710691827","18.338615296886786","437.2166666666667","0.842388306674021","0.83399209486166","7.142857142857143","5.9411764705882355","5.090909090909091","4.7368421052631575","5.136363636363637","3.5","3.3636363636363638","0.","0.7450724637681161","24.016266666666667","2.2839469198492157","7.090909090909091","6.2272727272727275","5.545454545454546","4.636363636363637","0.13636363636363635","227.61097101449278","129.39437712768634","2879.0440814393937","0.9304511278195489","0.8360655737704918"
1669,822018,2014,"641391","6139505","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","23.75","3.819709702062643","0.12732365673542145","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","2","14","7","1","0","3.5","0.5","0.07142857142857142","11.9215","612.8","mv","mv","mv","6.770833333333333","5.594594594594595","3.8363636363636364","2.9791666666666665","3.0384615384615383","7.076923076923077","1.8846153846153846","0.","0.42624293785310735","21.108846153846134","0.4858112054545623","6.788461538461538","5.673076923076923","3.8653846153846154","3.423076923076923","0.4230769230769231","268.9394632768362","18.416228614751414","367.57245614035094","0.7765600315955766","0.8855721393034826","6.916666666666667","5.777777777777778","4.","3.1818181818181817","3.5","6.","2.5","0.","2.355476190476193","23.536923076923078","0.4094051614988678","6.923076923076923","6.","4.3076923076923075","3.5384615384615383","0.23076923076923078","261.30559523809524","53.603389955025634","636.0526923076923","0.7954545454545454","0.8214285714285714"
1669,822019,2014,"641379","6139512","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","17.5","25.464731347084285","0.12732365673542145","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","2","18","7","0","0","3.055555","0.3888888888888889","0.","11.9215","612.8","mv","mv","mv","6.724137931034483","5.142857142857143","5.097560975609756","3.4827586206896552","4.242424242424242","4.424242424242424","3.3333333333333335","0.","0.7490530303030305","23.869128787878775","1.0302714862874458","7.212121212121212","4.96969696969697","5.515151515151516","4.7272727272727275","0.9090909090909091","240.00916666666672","27.085614220048864","625.0551136363637","0.683220590661607","0.8571428571428571","6.857142857142857","5.5","4.25","3.6666666666666665","4.071428571428571","5.785714285714286","2.142857142857143","0.","3.4375000000000027","24.3124358974359","12.889518155838724","6.733333333333333","5.6","4.6","4.","0.2","251.62760416666669","54.53805779099103","713.1955555555556","0.8627450980392157","0.8695652173913043"
1669,822020,2014,"641383","6139497","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","13.75","38.19709702062643","0.12732365673542145","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","1","15","6","0","1","2.933333","0.4","0.","11.9215","612.8","mv","mv","mv","6.34375","4.9","3.2941176470588234","3.1875","3.2580645161290325","6.935483870967742","1.8064516129032258","0.","0.34583333333333327","22.526927083333316","0.30253905039817053","6.290322580645161","5.161290322580645","3.193548387096774","3.5161290322580645","0.12903225806451613","272.7811029411764","11.681671187661761","269.32720588235304","0.9676339285714286","1.101010101010101","6.666666666666667","5.","4.7","4.818181818181818","4.615384615384615","4.615384615384615","2.769230769230769","0.06666666666666667","2.5473333333333334","26.25590909090909","71.97821300711206","6.571428571428571","5.5","5.","4.642857142857143","0.21428571428571427","254.15633333333332","25.43417454922222","986.5332051282052","1.0251450676982592","0.9285714285714286"
1670,540123,2014,"653910","6158000","6200","{6230}","4.9","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","5.","2.5464731347084286","1.2732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","32","9","0","2","2.625","0.28125","0.","12.9298","672.6","4","13.156619","83.890228","7.521739130434782","5.","4.95","4.826086956521739","4.391304347826087","3.217391304347826","4.391304347826087","0.","0.4108695652173914","28.163405797101472","0.4373439130434783","6.565217391304348","5.","5.043478260869565","4.782608695652174","0.","230.3360869565217","11.105902525829707","460.53623188405805","0.9749670619235836","0.9482758620689655","6.793103448275862","5.333333333333333","4.7272727272727275","5.12","4.2","3.9","3.9","0.03125","2.2248817204301075","30.038179012345683","165.64992945445871","6.645161290322581","5.451612903225806","5.67741935483871","4.774193548387097","0.16129032258064516","212.65194827586203","85.86026314527433","2423.0191284016996","1.083076923076923","0.8409090909090909"
1670,540125,2014,"653970","6157960","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","57.295645530939645","0.6366182836771072","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","40","11","0","1","2.7","0.275","0.","12.9298","672.6","4","1.774641","113.552856","7.325","5.086956521739131","6.153846153846154","5.708333333333333","4.48","3.04","4.48","0.","15.892967479674796","23.34213414634147","1361.407575003179","7.12","5.04","5.92","5.24","0.08","243.8700203252032","27.019054868786675","1285.3062195121938","0.9276041666666667","0.8851351351351351","6.771428571428571","5.266666666666667","4.75","4.888888888888889","3.942857142857143","4.628571428571429","3.4285714285714284","0.","2.7770630630630633","24.792465686274504","146.79193746916047","6.666666666666667","5.305555555555555","5.722222222222222","4.722222222222222","0.16666666666666666","228.67237268518517","125.63452210629337","3327.51554984639","1.0292397660818713","0.8252427184466019"
1670,540126,2014,"653830","6158140","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","10.185892538833714","12.732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","30","10","2","1","3.","0.3333333333333333","0.06666666666666667","12.9298","672.6","6","1.532209","100.188393","7.478260869565218","4.928571428571429","5.15","5.260869565217392","4.173913043478261","3.130434782608696","4.695652173913044","0.","0.3545652173913044","28.134431818181838","0.6103532125688407","6.826086956521739","4.956521739130435","5.173913043478261","4.956521739130435","0.","221.02402173913043","56.043544964481896","1788.9565217391305","1.0215280709159984","0.957983193277311","7.185185185185185","4.96","5.857142857142857","5.15","3.896551724137931","4.413793103448276","3.689655172413793","0.034482758620689655","0.6994712643678163","24.430880952380953","51.53725660920134","6.862068965517241","5.103448275862069","5.896551724137931","4.655172413793103","0.1724137931034483","231.99020535714286","96.98181524064563","2197.59795218894","0.8792682926829268","0.7894736842105263"
1670,540127,2014,"653830","6157950","6200","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","76.39419404125286","1.2732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","35","7","0","4","2.4","0.2","0.","12.9298","672.6","4","2.726888","255.103394","6.5","4.375","5.2727272727272725","5.916666666666667","2.769230769230769","4.615384615384615","4.615384615384615","0.06896551724137931","4.581091954022989","45.77060606060605","5.386209210329905","6.931034482758621","5.137931034482759","5.0344827586206895","3.896551724137931","0.06896551724137931","348.6443965517241","27.880848168365386","738.1170512820513","1.1221264367816093","0.773972602739726","5.766666666666667","5.478260869565218","5.533333333333333","5.68","4.838709677419355","3.870967741935484","3.2903225806451615","0.05714285714285714","4.224242424242424","33.151555555555554","177.9422301062159","5.818181818181818","5.515151515151516","5.848484848484849","5.333333333333333","0.12121212121212122","230.03248850574715","68.63581469996808","2392.9845468106996","1.0265060240963855","0.9119170984455959"
1670,540135,2014,"653790","6158010","7200","{6230}","5.4","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","5.","5.092946269416857","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","48","17","1","4","2.875","0.3541666666666667","0.020833333333333332","12.9298","672.6","6","1.604714","304.286743","7.375","7.285714285714286","3.1666666666666665","4.3125","6.1875","1.875","3.9375","0.","0.7826923076923078","17.78354166666667","0.5650531111466669","6.875","6.875","5.5","4.875","0.3125","234.94236458333327","203.02830571835938","1775.820312500001","1.361842105263158","0.8863636363636364","6.977777777777778","6.1891891891891895","4.8125","4.648648648648648","3.8666666666666667","3.533333333333333","4.6","0.0625","1.4694108527131784","25.350608333333334","94.55549278417503","7.","6.088888888888889","5.622222222222222","4.5777777777777775","0.2","217.43176111111114","104.6851087189818","2482.8542899661943","0.965952965952966","0.8142292490118577"
1670,540143,2014,"653990","6157960","6230","{6230}","3.8","mv","mv","mv","mv","mv","mv","mv","mv","mv","2.","0.17","11.76470588235294","mv","mv","mv","mv","mv","mv","0.","5.","0.","0.012732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","32","11","1","1","2.90625","0.34375","0.03125","12.9298","672.6","4","1.06205","109.831734","7.421052631578948","4.4","3.6666666666666665","4.2631578947368425","3.736842105263158","4.526315789473684","3.736842105263158","0.","0.48789473684210516","26.360394736842103","0.40789724880382705","6.7368421052631575","4.842105263157895","5.105263157894737","3.6315789473684212","0.15789473684210525","214.23995614035084","30.21945598513158","592.7517105263158","1.1626794258373205","0.711340206185567","6.9655172413793105","5.458333333333333","4.142857142857143","4.25","3.7096774193548385","4.67741935483871","3.6129032258064515","0.","1.4577311827956994","23.231080246913578","3.3388018180282937","6.838709677419355","5.419354838709677","5.387096774193548","4.225806451612903","0.16129032258064516","222.3983361111111","90.02457476114255","2282.602632477444","1.0258620689655173","0.7844311377245509"
1670,540145,2014,"653740","6158110","6200","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","38.75","25.464731347084285","0.12732365673542145","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","28","3","0","3","2.035714","0.10714285714285714","0.","12.9298","672.6","4","5.730705","160.578476","6.485714285714286","5.3061224489795915","6.65625","7.275","9.411764705882353","1.2941176470588236","1.2941176470588236","0.","5.7798","22.818266666666656","175.86903885714284","6.","5.14","6.74","6.04","0.32","264.76655","45.470694620571074","1195.2953333333335","1.0929577464788733","0.8961424332344213","6.68","5.2","5.833333333333333","5.909090909090909","4.730769230769231","3.","4.269230769230769","0.06896551724137931","3.6819135802469134","29.508719696969692","31.005919455408048","6.666666666666667","5.2592592592592595","5.925925925925926","5.333333333333333","0.14814814814814814","200.36711111111111","167.52651327340834","4079.4376409465017","1.0129870129870129","0.9"
1670,540146,2014,"653860","6158000","6200","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","19.098548510313215","1.2732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","37","6","0","3","2.459459","0.16216216216216217","0.","12.9298","672.6","4","6.477454","72.355766","7.566666666666666","5.130434782608695","5.842105263157895","5.655172413793103","4.5","3.","4.5","0.","0.4118333333333334","28.138805555555557","0.7891139596015141","7.","5.1","5.633333333333334","5.2","0.","211.54538888888888","26.41949723663333","741.0038611111111","0.9680024852438646","0.9230769230769231","6.714285714285714","5.24","5.285714285714286","5.5","4.757575757575758","3.8484848484848486","3.393939393939394","0.05405405405405406","3.630103174603175","24.06094444444444","163.52877782608232","6.428571428571429","5.371428571428571","5.742857142857143","5.057142857142857","0.05714285714285714","230.3648261904762","128.28139086738392","2596.658086203517","1.0405405405405406","0.8805970149253731"
